text,label
wa something u ate,0
battery low babe,0
whats house beer,0
ill hand phone chat wit u,0
actually fuck whatever find excuse tampa point january though,0
yup paragon havent decided whether 2 cut yet hee,0
come u got nothing,0
ur change 2 da report big co ive already made change 2 da previous report,0
ill call u 2mrw ninish address icky american freek wont stop callin 2 bad jen k eh,0
ya nowonion roast,0
tried contact reply offer 750 min 150 textand new video phone call 08002988890 reply free delivery tomorrow,1
many happy return day wish happy birthday,0
hi moved in2 pub would great 2 c u u cud come,0
thats cool gentleman treat dignity respect,0
poor girl cant go one day lmao,0
wa playng 9 door game gt racing phone lol,0
wonder co dun rem seeing silver car thk saw black one,0
yup wun believe wat u really neva c e msg sent shuhui,0
alright well bring see like ltgt min,0
5p 4 alfie moon child need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity,1
wish u feel alone,0
dude im longer pisces im aquarius,0
stupidits possible,0
went ganesh dress shop,0
hey ad crap nite wa borin without ya 2 boggy u boring biatch thanx u wait til nxt time il ave ya,0
geeeee love much barely stand,0
youve always brainy one,0
hahahause brain dear,0
lol real told dad cancer,0
garbage bag egg jam bread hannaford wheat chex,0
long quit get like 5 minute day,0
hello madam,0
really getting hanging around,0
haha yeah 2 oz kind shitload,0
family happiness,0
last chance claim ur å£150 worth discount voucher today text shop 85023 savamob offer mobile c savamob pobox84 m263uz å£300 sub 16,1
baby promise treat well bet take good care,0
much blackberry bold2 nigeria,0
hey whats plan sat,0
someone ha contacted dating service entered phone fancy find call landline 09111032124 pobox12n146tf150p,1
yeah probably,0
pls come quick cant bare,0
also tell said happy birthday,0
called ubandu run without installing hard diskyou use copy important file system give repair shop,0
daddy take good care,0
im ok part tomorrow,0
god love ha limit god grace ha measure god power ha boundary may u god endless blessing always ur life gud ni8,0
completed degree use joining finance,0
hmmm imagine youve come home rub foot make dinner help get ready date sure ready kind life,0
freeringtone reply real poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free 6 u join å£3wk,1
jay snickering tell x totally fucking chord speak,0
im back amp packing car ill let know room,0
nobody decide eat dad want chinese,0
real u getting yo need 2 ticket one jacket im done already used multis,0
hey hunonbus goin 2 meet want 2go 4a meal donyt feel like cuz 2 get last bus homebut sweet latelyxxx,0
thinking going reg pract lesson flung advance haha wat time u going,0
u sleeping going take haha got spy wat online checking n replying mail lor,0
great im church holla get,0
lol boo wa hoping laugh,0
saw guy doll last night patrick swayze wa great,0
lem know youre,0
horrible u eat mac eat u forgot abt already rite u take long 2 reply thk toot b4 b prepared wat shall eat,0
fear fainting housework quick cuppa,0
unni thank dear rechargerakhesh,0
ha ha popped loo helloed hello,0
hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss,0
2 half year missed friendship,0
yo chad gymnastics class wan na take site say christian class full,0
themob check newest selection content game tone gossip babe sport keep mobile fit funky text wap 82468,1
sorry got thing may pub later,0
helloooo wake sweet morning welcome enjoy day full joy gud mrng,0
enjoying semester take care brother,0
1 new voicemail please call 08719181503,1
da good good playerwhy unsold,0
ur lecture,0
hows thing quick question,0
got like ltgt get later though get whatever feel like,0
im good registered vote,0
daily text ûò favour time,0
aight ill text im back,0
tell reached,0
k sent,0
saw ron burgundy captaining party boat yeah,0
right brah see later,0
k wait chikkuil send aftr ltgt min,0
want send virtual hug need one,0
free ringtone waiting collected simply text password mix 85069 verify get usher britney fml,1
know lab goggles went,0
well leave class babe never came back hope nice sleep love,0
say thanks2,0
frens go lor alone wif mum n si lor,0
come tomorrow di,0
dude u knw also teluguthts gudk gud nyt,0
u goin 2nite,0
ok r meeting later,0
ok da already planned wil pick,0
dad back ph,0
yup next stop,0
alright ill make sure car back tonight,0
yeah gang ready,0
free call sir waiting,0
thanx 4 2day u r goodmate think ur rite sary asusual1 u cheered love u franyxxxxx,0
sorry brah finished last exam,0
text meet someone sexy today u find date even flirt u join 4 10p reply name age eg sam 25 18 msg recdthirtyeight penny,1
mum hope great day hoping text meet well full life great day abiola,0
meant calculation ltgt unit ltgt school really expensive started practicing accent important decided 4years dental school youll nmde exam,0
way tirupur,0
good time nice something bit different weekend change see ya soon,0
fantasy football back tv go sky gamestar sky active play å£250k dream team scoring start saturday register nowsky opt 88088,1
thanks understanding ive trying tell sura,0
k happen tonight,0
sound good keep posted,0
sir need axis bank account bank address,0
dled 3d imp,0
congratulation u claim 2 vip row ticket 2 c blu concert november blu gift guaranteed call 09061104276 claim tscs wwwsmsconet costå£375max,1
didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep,0
shall get pouch,0
yes know cheesy song frosty snowman,0
tonight yeah id,0
messageno responcewhat happend,0
anyway dont think secure anything lem know want drive south chill,0
wan na art,0
number vivek,0
please da call mistake side sorry da pls da goto doctor,0
mum repent,0
sir goodmorning free call,0
thanks wa tescos quite nice gone speak soon,0
make 3 4 fuck sake x,0
thats love hear v see sundayish,0
uploaded mine facebook,0
boy best get yo quick,0
err cud im going 8pm havent got way contact,0
nobut heard abt tat,0
hey rite u put åè10 evey mnth,0
thanks bomb date phone wanted say,0
guess want alone time could show watch,0
know god created gap finger one made come amp fill gap holding hand love,0
mm entirely sure understood text hey ho weekend,0
ssi thinl role like sachinjust standing others hit,0
r u still working,0
lolnice went fish water,0
basket gettin full might tonight,0
purchase stuff today mail po box number,0
hey congrats 2u2 id luv 2 ive 2 go home,0
aight well keep informed,0
get ten billion call text help god,0
told coming wednesday,0
sorry pa dont knw ru pa,0
boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck wa speeding towards gal wn wa 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8,0
little difficult simple way enter place,0
already squatting new way walking,0
hanging brother family,0
also didnt get na hi hi hi hi hi,0
wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob,0
ha wouldnt say didnt read anything way u seemed dont like 2 judgementali save friday pub,0
remet alex nichols middle school turn dealing,0
drama plsi enough family struggling hot sun strange placeno reason ego going invited actually necessity gowait serious reppurcussions,0
hi baby im cruisin girl friend r u 2 give call hour home thats alright fone fone love jenny xxx,0
im always looking excuse city,0
well medical mission nigeria,0
ok try week end course coimbatore,0
wondar full flim,0
fine imma get drink somethin want come find,0
mobile 11mths update free orange latest colour camera mobile unlimited weekend call call mobile upd8 freefone 08000839402 2stoptx,1
sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng,0
im work please call,0
ok bus come soon come otherwise tomorrow,0
ill sch fr 46 dun haf da book sch home,0
quite ok bit ex u better go eat smth else ill feel guilty,0
3 free tarot text find love life try 3 free text chance 85555 16 3 free msg å£150,1
chance win free bluetooth headset simply reply back adp,1
shes good wa wondering wont say hi shes smiling coping long distance,0
hicts employee,0
somewhere beneath pale moon light someone think u dream come true goodnite amp sweet dream,0
oh great ill disturb talk,0
daddy shu shu looking 4 u u wan 2 tell ure singapore wat,0
thats cool want please,0
ìï neva tell noe im home da aft wat,0
might want pull case plan spending dont much confidence derek taylor money management,0
oh yeahand hav great time newquaysend postcard 1 look girl im goneu know 1im talkin boutxx,0
u r subscribed 2 textcomp 250 wkly comp 1st wks free question follows subsequent wks charged150pmsg2 unsubscribe txt stop 2 84128custcare 08712405020,1
surely dont forgot comei always touch,0
thank god bed,0
send bec temple na,0
u know watchin lido,0
hope scared,0
sorry ill call later,0
know god created gap finger one made come amp fill gap holding hand love,0
lol ok forgiven,0
im back lem know youre ready,0
ill ltgt ok,0
cool tyler take gon na buy drop place later tonight total order quarter got enough,0
camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 day,1
text82228 get ringtones logo game wwwtxt82228com question infotxt82228couk,1
dont flatter tell man mine two pint carlin ten minute please,0
collect valentine weekend paris inc flight hotel å£200 prize guaranteed text paris 69101 wwwrtfsphostingcom,1
bloomberg message center 447797706009 wait apply future httpcareers bloombergcom,1
wat time ì wan today,0
awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx,0
okmail dear dave final notice collect 4 tenerife holiday 5000 cash award call 09061743806 landline tc sae box326 cw25wx 150ppm,1
im done im sorry hope next space give everything want remember furniture im around move lock lock leave key jenne,0
probably couple hour top,0
staffsciencenusedusgphyhcmkteachingpc1323,0
hey late im amk need drink tea coffee,0
u made appointment,0
dear dave final notice collect 4 tenerife holiday 5000 cash award call 09061743806 landline tc sae box326 cw25wx 150ppm,1
hi hope ur day good back walk table booked half eight let know ur coming,0
urgent please call 09061743811 landline abta complimentary 4 tenerife holiday å£5000 cash await collection sae tc box 326 cw25wx 150ppm,1
new theory argument win situation loses person dont argue ur friend kick amp say im always correct,0
